id_emprunt,id_client,id_exemplaire,dateemprunt,dateretourprevue,dateretourreelle
2563,54,213,2020-01-17,2020-02-07,2020-02-11
2564,276,1749,2019-08-30,2019-09-20,
2565,327,1607,2015-10-11,2015-11-01,2015-11-09
2566,236,477,2024-09-09,2024-09-30,2024-10-15
2567,195,1247,2020-12-01,2020-12-22,2020-12-27
2568,143,1055,2015-02-11,2015-03-04,
2569,256,1529,2022-07-12,2022-08-02,2022-08-10
2570,320,1737,2017-07-23,2017-08-06,2017-08-06
2571,309,677,2015-10-16,2015-11-13,2015-11-25
2572,15,22,2018-12-13,2019-01-10,2019-01-19
2573,123,1388,2022-05-24,2022-06-14,
2574,299,1721,2021-11-23,2021-12-14,
2575,216,563,2021-08-25,2021-09-22,2021-09-22
2576,285,1218,2015-05-11,2015-06-01,2015-06-16
2577,484,1472,2018-08-16,2018-08-30,2018-08-29
2578,126,1180,2015-07-13,2015-07-27,
2579,370,1937,2020-09-26,2020-10-10,2020-10-12
2580,74,1115,2020-08-28,2020-09-18,2020-09-25
2581,320,110,2017-07-05,2017-07-19,2017-07-31
2582,20,1108,2018-08-05,2018-09-02,2018-08-30
2583,188,1677,2022-07-22,2022-08-05,
2584,167,827,2017-06-13,2017-06-27,2017-06-28
2585,231,1006,2020-02-21,2020-03-06,2020-03-21
2586,164,1897,2016-11-09,2016-12-07,2016-12-04
2587,189,948,2019-04-10,2019-05-01,2019-05-15
2588,181,1968,2022-10-25,2022-11-22,2022-11-26
2589,292,760,2020-07-19,2020-08-09,2020-08-23
2590,166,1837,2019-02-15,2019-03-01,
2591,69,1154,2022-04-10,2022-04-24,2022-05-01
2592,154,1053,2022-12-18,2023-01-15,2023-01-13
2593,287,460,2019-02-02,2019-02-23,
2594,354,641,2021-12-31,2022-01-21,
2595,460,752,2016-06-20,2016-07-18,
2596,458,1370,2016-08-10,2016-08-24,
2597,84,1587,2023-09-04,2023-10-02,2023-10-13
2598,50,1790,2023-07-08,2023-07-22,2023-07-27
2599,48,614,2015-10-02,2015-10-30,2015-10-30
2600,164,306,2024-05-01,2024-05-22,2024-05-26
2601,243,1292,2015-09-03,2015-09-17,2015-09-16
2602,238,415,2019-04-29,2019-05-27,
2603,73,615,2015-04-16,2015-05-14,2015-05-26
2604,350,1758,2015-08-21,2015-09-04,2015-09-10
2605,403,346,2017-09-18,2017-10-02,2017-09-29
2606,147,20,2023-04-11,2023-05-02,
2607,396,894,2023-04-06,2023-05-04,2023-05-05
2608,295,514,2017-08-14,2017-09-04,2017-08-30
2609,422,1130,2016-01-05,2016-01-19,2016-01-16
2610,182,980,2015-06-08,2015-06-29,2015-06-29
2611,363,56,2021-05-30,2021-06-20,2021-06-16
2612,46,280,2018-03-02,2018-03-23,2018-03-26
2613,167,620,2023-12-23,2024-01-20,2024-01-19
2614,45,1956,2019-07-24,2019-08-07,2019-08-21
2615,380,1973,2023-10-07,2023-10-21,2023-10-25
2616,364,752,2023-03-09,2023-03-23,2023-04-03
2617,393,1405,2020-04-21,2020-05-05,2020-05-19
2618,219,1120,2021-12-28,2022-01-18,2022-01-27
2619,149,1679,2019-08-31,2019-09-14,2019-09-16
2620,14,1584,2016-06-10,2016-06-24,2016-06-23
2621,258,172,2016-11-08,2016-12-06,2016-12-07
2622,440,626,2017-07-05,2017-07-19,2017-08-01
2623,487,1234,2021-04-14,2021-04-28,2021-05-09
2624,365,144,2015-07-27,2015-08-24,2015-09-04
2625,415,739,2021-06-27,2021-07-18,2021-07-22
2626,56,1385,2016-10-08,2016-10-22,2016-11-04
2627,36,1374,2021-06-16,2021-07-14,2021-07-13
2628,373,1673,2017-06-07,2017-06-21,2017-07-03
2629,120,1558,2022-10-22,2022-11-05,2022-11-04
2630,154,1995,2019-11-01,2019-11-29,2019-11-25
2631,467,992,2022-12-24,2023-01-21,
2632,112,1415,2015-12-15,2015-12-29,
2633,455,1037,2021-02-22,2021-03-22,2021-03-20
2634,417,1776,2023-11-23,2023-12-14,2023-12-19
2635,401,326,2015-05-04,2015-05-18,2015-05-19
2636,304,754,2015-04-04,2015-04-18,2015-04-21
2637,40,525,2019-10-27,2019-11-10,
2638,30,1693,2020-10-27,2020-11-17,2020-11-23
2639,184,1449,2023-01-09,2023-01-30,2023-01-29
2640,39,1691,2024-08-22,2024-09-19,2024-09-21
2641,14,1711,2019-03-26,2019-04-23,2019-04-30
2642,258,1492,2017-03-13,2017-04-10,2017-04-25
2643,162,1579,2015-11-11,2015-11-25,2015-11-21
2644,489,385,2024-12-19,2025-01-16,2025-01-11
2645,31,870,2023-07-09,2023-08-06,2023-08-07
2646,305,1245,2019-06-23,2019-07-14,2019-07-20
2647,442,1715,2018-02-24,2018-03-17,
2648,441,1466,2019-06-14,2019-07-05,2019-07-07
2649,31,60,2016-07-14,2016-07-28,2016-08-06
2650,268,1677,2020-07-12,2020-07-26,2020-07-31
2651,141,1344,2015-02-06,2015-02-20,2015-02-17
2652,94,443,2015-07-18,2015-08-15,2015-08-17
2653,173,1822,2018-05-06,2018-05-20,2018-05-27
2654,356,1078,2020-12-29,2021-01-19,2021-01-31
2655,88,499,2021-03-11,2021-03-25,2021-04-09
2656,431,1184,2020-04-01,2020-04-22,2020-04-17
2657,468,1110,2020-07-11,2020-07-25,2020-07-30
2658,282,1937,2024-05-27,2024-06-24,2024-06-30
2659,446,231,2018-10-15,2018-11-12,2018-11-17
2660,489,862,2017-05-16,2017-06-13,2017-06-26
2661,471,637,2023-10-07,2023-10-21,
2662,220,1016,2020-10-28,2020-11-11,2020-11-13
2663,281,1455,2021-01-31,2021-02-28,
2664,431,1301,2020-06-26,2020-07-10,2020-07-23
2665,273,35,2017-02-27,2017-03-13,
2666,131,900,2015-05-14,2015-06-04,2015-06-12
2667,461,1638,2019-01-31,2019-02-28,2019-03-08
2668,484,1458,2018-01-25,2018-02-22,2018-03-04
2669,393,181,2017-12-24,2018-01-07,2018-01-17
2670,235,682,2016-06-17,2016-07-01,2016-06-29
2671,205,77,2018-11-14,2018-11-28,2018-12-08
2672,3,1051,2016-05-14,2016-06-04,2016-06-08
2673,130,1637,2016-02-28,2016-03-13,2016-03-16
2674,58,1448,2015-11-22,2015-12-13,2015-12-25
2675,457,141,2018-06-30,2018-07-28,2018-08-04
2676,53,629,2015-10-25,2015-11-15,2015-11-13
2677,450,769,2019-05-03,2019-05-17,
2678,205,1533,2015-11-08,2015-11-22,2015-11-22
2679,174,1453,2023-05-24,2023-06-07,2023-06-12
2680,466,529,2022-01-26,2022-02-16,2022-02-22
2681,195,1038,2016-12-19,2017-01-16,2017-01-18
2682,483,1596,2023-06-12,2023-07-03,
2683,137,1653,2024-06-25,2024-07-09,2024-07-06
2684,324,1405,2015-04-22,2015-05-06,2015-05-09
2685,434,1161,2018-07-13,2018-08-03,
2686,15,19,2018-12-21,2019-01-18,2019-01-26
2687,48,1231,2017-08-03,2017-08-17,
2688,78,1017,2019-08-22,2019-09-19,
2689,496,1071,2023-09-12,2023-09-26,
2690,352,258,2019-03-22,2019-04-19,2019-04-22
2691,381,1787,2022-09-29,2022-10-13,2022-10-22
2692,119,1096,2024-01-02,2024-01-16,2024-01-27
2693,483,1190,2019-02-14,2019-03-14,2019-03-10
2694,405,1200,2018-08-23,2018-09-20,2018-09-15
2695,294,175,2017-03-04,2017-03-25,2017-04-08
2696,185,68,2019-07-23,2019-08-20,
2697,412,1420,2021-02-04,2021-02-18,2021-02-26
2698,386,1585,2023-11-13,2023-12-04,
2699,322,516,2015-03-20,2015-04-03,2015-04-14
2700,417,950,2021-04-20,2021-05-11,2021-05-21
2701,415,998,2015-05-19,2015-06-02,2015-06-02
2702,172,1795,2021-05-25,2021-06-15,2021-06-28
2703,305,1956,2022-12-17,2022-12-31,2022-12-31
2704,220,1180,2018-12-26,2019-01-16,2019-01-23
2705,380,1540,2018-09-10,2018-10-01,2018-09-28
2706,433,892,2022-10-24,2022-11-14,2022-11-20
2707,4,1981,2016-06-18,2016-07-09,2016-07-20
2708,332,916,2015-02-19,2015-03-05,2015-03-02
2709,340,1604,2017-04-18,2017-05-09,2017-05-22
2710,95,480,2018-03-11,2018-04-08,2018-04-21
2711,365,436,2018-07-06,2018-08-03,2018-08-11
2712,143,1863,2021-03-06,2021-03-20,2021-03-28
2713,352,1957,2023-03-19,2023-04-16,2023-04-13
2714,7,953,2022-08-31,2022-09-14,2022-09-23
2715,146,1304,2021-03-28,2021-04-11,2021-04-25
2716,378,1513,2022-05-11,2022-06-01,2022-05-29
2717,448,1594,2017-09-07,2017-09-21,
2718,358,1887,2021-05-08,2021-05-29,2021-05-26
2719,435,1822,2024-07-26,2024-08-16,2024-08-31
2720,397,307,2023-12-23,2024-01-06,2024-01-12
2721,248,347,2023-10-30,2023-11-27,2023-11-28
2722,441,831,2022-07-25,2022-08-22,2022-08-28
2723,64,1351,2022-05-20,2022-06-10,2022-06-22
2724,213,1814,2017-05-02,2017-05-16,
2725,487,1457,2018-08-27,2018-09-17,2018-09-26
2726,266,1148,2020-04-18,2020-05-02,2020-05-07
2727,428,1075,2016-06-16,2016-07-14,2016-07-11
2728,346,1823,2024-09-14,2024-10-05,
2729,250,1491,2020-11-07,2020-12-05,2020-11-30
2730,62,156,2021-06-20,2021-07-04,2021-07-12
2731,365,1331,2018-05-16,2018-06-06,2018-06-13
2732,439,1034,2015-12-01,2015-12-15,
2733,186,1639,2017-09-14,2017-09-28,2017-10-07
2734,448,1881,2018-05-27,2018-06-10,2018-06-14
2735,417,1577,2020-06-27,2020-07-11,
2736,440,1335,2022-07-09,2022-08-06,
2737,95,494,2023-08-02,2023-08-23,
2738,287,1382,2020-07-28,2020-08-25,2020-08-29
2739,29,961,2024-05-28,2024-06-25,2024-06-20
2740,324,302,2021-04-14,2021-05-12,
2741,81,178,2018-10-27,2018-11-10,2018-11-08
2742,425,64,2023-06-03,2023-07-01,2023-07-13
2743,248,1171,2021-03-05,2021-03-19,2021-03-26
2744,211,1491,2021-07-26,2021-08-09,2021-08-16
2745,467,1473,2015-03-21,2015-04-04,2015-04-10
2746,425,1170,2024-06-17,2024-07-01,2024-07-02
2747,158,825,2022-04-02,2022-04-23,2022-05-01
2748,394,1469,2023-07-02,2023-07-30,2023-07-28
2749,5,1704,2015-01-05,2015-01-19,2015-01-29
2750,229,96,2023-06-28,2023-07-26,2023-07-21
2751,271,1294,2024-02-03,2024-02-17,2024-02-13
2752,385,1654,2020-09-28,2020-10-26,2020-11-03
2753,410,1722,2021-07-03,2021-07-17,2021-07-27
2754,121,560,2023-11-29,2023-12-27,2024-01-07
2755,252,1480,2020-08-28,2020-09-18,2020-09-26
2756,479,1402,2018-06-01,2018-06-29,2018-07-07
2757,437,973,2016-12-21,2017-01-18,2017-01-14
2758,416,697,2023-12-15,2024-01-05,2024-01-08
2759,242,810,2019-06-06,2019-06-27,2019-07-05
2760,262,329,2019-01-16,2019-02-13,2019-02-27
2761,139,1021,2020-08-18,2020-09-01,2020-09-14
2762,100,630,2020-05-06,2020-06-03,2020-05-30
2763,96,896,2018-09-29,2018-10-13,2018-10-09
2764,30,444,2017-01-05,2017-01-26,2017-01-28
2765,177,352,2016-05-27,2016-06-24,2016-06-27
2766,314,1865,2019-03-01,2019-03-22,2019-03-17
2767,237,1544,2023-01-10,2023-01-24,
2768,376,781,2023-09-11,2023-10-02,2023-09-28
2769,176,301,2017-07-19,2017-08-09,2017-08-20
2770,382,981,2022-04-05,2022-04-19,2022-04-26
2771,103,988,2019-02-16,2019-03-02,2019-03-14
2772,32,1475,2023-07-11,2023-08-08,2023-08-03
2773,205,1482,2023-12-15,2024-01-05,2024-01-06
2774,100,279,2023-08-08,2023-08-29,2023-08-30
2775,67,307,2020-07-10,2020-07-31,2020-08-03
2776,396,1939,2020-12-22,2021-01-12,2021-01-12
2777,459,1611,2023-08-24,2023-09-21,2023-09-20
2778,96,691,2024-05-04,2024-05-18,2024-05-18
2779,120,1659,2023-06-03,2023-07-01,2023-06-27
2780,4,1113,2017-07-28,2017-08-25,2017-08-21
2781,107,515,2022-10-09,2022-11-06,2022-11-21
2782,137,405,2015-05-20,2015-06-03,2015-05-29
2783,101,1399,2017-02-21,2017-03-07,
2784,108,1093,2016-05-22,2016-06-19,2016-06-30
2785,66,738,2018-02-24,2018-03-17,2018-03-14
2786,321,1889,2022-03-29,2022-04-19,
2787,52,1214,2015-02-21,2015-03-14,2015-03-23
2788,386,1916,2020-11-15,2020-12-13,2020-12-19
2789,293,1350,2022-09-15,2022-10-13,2022-10-21
2790,322,791,2019-04-29,2019-05-27,2019-06-11
2791,158,620,2018-04-26,2018-05-17,2018-05-23
2792,251,1364,2023-03-01,2023-03-29,2023-04-04
2793,318,1370,2022-10-24,2022-11-21,2022-11-30
2794,106,1461,2016-10-06,2016-10-27,2016-11-01
2795,332,1986,2016-08-18,2016-09-15,2016-09-16
2796,316,419,2021-10-03,2021-10-24,2021-10-30
2797,270,1139,2017-12-13,2018-01-10,
2798,114,1236,2017-05-24,2017-06-21,2017-06-17
2799,240,1872,2020-02-15,2020-03-14,
2800,347,433,2022-08-04,2022-09-01,2022-09-02
2801,85,194,2015-11-25,2015-12-23,2015-12-25
2802,423,1381,2021-08-29,2021-09-26,2021-10-09
2803,349,1403,2019-09-19,2019-10-10,2019-10-07
2804,203,893,2023-02-27,2023-03-13,2023-03-08
2805,327,1375,2019-11-15,2019-12-13,2019-12-20
2806,115,610,2023-08-10,2023-08-24,2023-09-02
2807,425,1164,2020-07-17,2020-08-07,2020-08-11
2808,73,1146,2021-06-21,2021-07-19,2021-07-21
2809,456,1497,2021-07-18,2021-08-08,2021-08-05
2810,159,301,2015-01-04,2015-01-18,2015-01-18
2811,53,667,2024-08-09,2024-08-30,2024-08-29
2812,465,1387,2018-12-14,2019-01-11,2019-01-13
2813,117,1222,2019-12-15,2020-01-05,2020-01-13
2814,148,15,2021-10-08,2021-10-29,2021-11-12
2815,404,1524,2017-04-03,2017-05-01,2017-05-06
2816,189,407,2018-03-17,2018-04-07,2018-04-22
2817,112,65,2015-11-02,2015-11-23,2015-12-03
2818,9,1357,2015-08-08,2015-08-22,2015-08-19
2819,482,418,2016-08-22,2016-09-19,2016-09-28
2820,180,1507,2019-04-07,2019-05-05,2019-05-05
2821,369,1443,2019-05-19,2019-06-16,2019-06-17
2822,146,1881,2024-04-09,2024-04-23,2024-04-24
2823,307,134,2020-08-30,2020-09-20,2020-09-21
2824,298,254,2019-10-12,2019-11-09,2019-11-07
2825,266,883,2015-05-17,2015-06-14,2015-06-26
2826,12,1532,2019-06-12,2019-07-10,
2827,382,316,2019-12-17,2019-12-31,
2828,397,1575,2019-08-21,2019-09-11,2019-09-20
2829,341,961,2021-04-03,2021-05-01,2021-05-02
2830,481,573,2020-10-06,2020-10-27,2020-11-11
2831,408,120,2016-01-10,2016-01-31,
2832,102,1016,2023-10-29,2023-11-26,2023-12-10
2833,327,1945,2016-02-01,2016-02-22,2016-02-28
2834,385,1006,2021-04-09,2021-04-23,2021-04-29
2835,223,1969,2024-02-19,2024-03-04,2024-03-12
2836,406,438,2021-06-11,2021-07-02,2021-07-12
2837,452,117,2022-09-21,2022-10-05,2022-10-17
2838,484,1173,2023-05-07,2023-06-04,2023-06-15
2839,177,1881,2015-05-03,2015-05-31,2015-06-08
2840,410,1831,2015-12-26,2016-01-23,2016-02-04
2841,304,1083,2018-05-25,2018-06-22,2018-06-19
2842,141,503,2023-06-14,2023-07-12,2023-07-21
2843,420,826,2024-02-22,2024-03-14,2024-03-28
2844,21,810,2020-09-12,2020-10-03,2020-10-14
2845,123,93,2016-10-08,2016-11-05,2016-11-04
2846,144,806,2020-09-26,2020-10-24,2020-10-31
2847,85,544,2023-12-30,2024-01-27,
2848,184,515,2017-06-29,2017-07-20,2017-07-22
2849,58,383,2020-12-04,2020-12-25,2020-12-25
2850,17,1685,2024-03-13,2024-03-27,2024-04-03
2851,267,1119,2017-08-21,2017-09-18,2017-09-13
2852,215,1274,2015-07-04,2015-07-18,2015-07-22
2853,301,1644,2018-04-05,2018-04-26,2018-04-30
2854,226,566,2015-08-29,2015-09-12,2015-09-15
2855,63,1346,2020-02-26,2020-03-18,2020-03-31
2856,91,238,2023-04-26,2023-05-10,2023-05-10
2857,373,1177,2024-02-10,2024-03-02,2024-03-04
2858,180,1129,2024-02-25,2024-03-24,2024-03-29
2859,327,1154,2023-11-05,2023-11-26,2023-11-23
2860,63,643,2022-03-01,2022-03-15,2022-03-19
2861,191,269,2020-11-04,2020-12-02,2020-12-03
2862,1,206,2024-06-23,2024-07-21,2024-07-28
2863,384,1,2024-02-20,2024-03-05,2024-03-10
2864,403,1751,2023-08-06,2023-08-20,2023-08-25
2865,55,1794,2020-05-27,2020-06-10,2020-06-05
2866,416,725,2024-12-01,2024-12-15,2024-12-19
2867,48,1867,2024-08-07,2024-08-28,2024-09-09
2868,414,186,2019-03-16,2019-04-13,2019-04-28
2869,60,389,2021-09-14,2021-10-05,2021-10-18
2870,19,1797,2019-07-02,2019-07-30,2019-08-05
2871,344,1665,2018-12-30,2019-01-20,2019-01-18
2872,211,1091,2023-04-18,2023-05-16,2023-05-29
2873,40,990,2019-11-30,2019-12-14,2019-12-24
2874,313,1942,2015-02-01,2015-03-01,2015-03-05
2875,363,334,2016-08-27,2016-09-24,
2876,489,1601,2023-06-04,2023-07-02,
2877,308,866,2024-07-03,2024-07-24,2024-07-22
2878,113,426,2015-12-09,2015-12-23,
2879,144,1181,2024-02-12,2024-02-26,2024-02-27
2880,22,1153,2018-12-16,2018-12-30,
2881,484,1694,2024-10-09,2024-10-30,2024-10-26
2882,38,1917,2017-05-23,2017-06-13,
2883,179,790,2020-04-13,2020-05-04,2020-05-16
2884,4,796,2016-09-24,2016-10-22,2016-11-03
2885,464,849,2019-06-25,2019-07-09,2019-07-09
2886,333,471,2023-11-06,2023-12-04,2023-11-30
2887,483,151,2015-09-01,2015-09-22,2015-09-28
2888,87,226,2019-10-25,2019-11-15,2019-11-12
2889,33,1111,2016-04-27,2016-05-25,2016-06-09
2890,443,1369,2015-12-02,2015-12-16,2015-12-15
2891,433,1247,2022-12-20,2023-01-17,2023-01-31
2892,183,1196,2017-06-26,2017-07-10,2017-07-15
2893,298,1476,2024-10-23,2024-11-20,2024-11-30
2894,114,236,2016-07-09,2016-07-23,2016-07-22
2895,308,882,2023-11-13,2023-12-04,2023-12-09
2896,434,1671,2021-03-23,2021-04-20,2021-05-04
2897,361,793,2016-03-07,2016-03-21,
2898,441,1122,2022-02-06,2022-02-20,2022-02-27
2899,84,183,2015-07-18,2015-08-08,2015-08-14
2900,406,865,2015-09-24,2015-10-08,2015-10-09
2901,398,212,2015-01-25,2015-02-22,2015-02-25
2902,131,1531,2022-09-23,2022-10-21,2022-10-24
2903,360,155,2023-12-06,2023-12-27,2024-01-08
2904,132,79,2022-10-04,2022-11-01,2022-10-30
2905,218,1155,2024-01-08,2024-02-05,2024-02-08
2906,16,1680,2018-08-26,2018-09-16,2018-09-22
2907,425,1861,2019-07-13,2019-07-27,2019-08-01
2908,355,1935,2020-08-16,2020-08-30,2020-08-29
2909,305,1142,2020-02-14,2020-03-06,2020-03-14
2910,469,1707,2017-06-21,2017-07-19,2017-07-31
2911,133,291,2018-11-27,2018-12-25,2019-01-04
2912,341,1268,2021-10-27,2021-11-17,2021-11-16
2913,233,1905,2022-05-18,2022-06-01,2022-06-07
2914,92,648,2024-08-21,2024-09-18,2024-09-26
2915,274,590,2024-07-05,2024-07-19,2024-08-03
2916,44,1799,2020-02-04,2020-02-25,2020-03-10
2917,201,1922,2021-09-25,2021-10-16,2021-10-14
2918,323,821,2024-08-09,2024-08-30,2024-09-10
2919,345,1459,2016-05-20,2016-06-10,
2920,69,1979,2019-03-18,2019-04-15,2019-04-10
2921,413,914,2023-10-10,2023-11-07,2023-11-21
2922,199,281,2019-05-09,2019-05-23,2019-05-30
2923,5,1573,2023-08-15,2023-09-12,2023-09-20
2924,139,1655,2017-02-15,2017-03-08,2017-03-07
2925,403,1383,2019-06-27,2019-07-25,2019-08-09
2926,203,757,2019-08-19,2019-09-09,2019-09-07
2927,421,1401,2019-03-31,2019-04-14,2019-04-24
2928,421,1915,2018-04-24,2018-05-08,2018-05-14
2929,166,304,2020-07-29,2020-08-12,2020-08-11
2930,175,311,2018-01-25,2018-02-08,
2931,1,1068,2018-10-31,2018-11-28,2018-11-24
2932,159,1230,2018-08-07,2018-09-04,2018-09-18
2933,186,1958,2019-05-19,2019-06-02,2019-05-31
2934,5,1282,2024-07-10,2024-07-24,2024-07-23
2935,170,408,2019-01-14,2019-02-11,
2936,264,558,2023-08-10,2023-08-24,2023-08-22
2937,492,1699,2019-03-02,2019-03-23,2019-04-06
2938,125,307,2021-12-29,2022-01-12,2022-01-11
2939,4,1239,2016-06-03,2016-07-01,2016-06-29
2940,297,555,2015-12-15,2015-12-29,
2941,406,1668,2017-11-23,2017-12-21,2017-12-19
2942,144,1766,2018-02-09,2018-03-09,2018-03-06
2943,249,1049,2015-05-07,2015-06-04,
2944,349,1727,2017-06-30,2017-07-21,2017-07-22
2945,247,1212,2022-02-14,2022-03-07,
2946,24,1549,2023-07-19,2023-08-16,2023-08-20
2947,219,1906,2016-08-31,2016-09-14,
2948,252,1276,2020-12-14,2020-12-28,2020-12-29
2949,265,166,2021-05-06,2021-06-03,
2950,412,1395,2020-08-19,2020-09-02,2020-08-29
2951,84,1994,2021-05-10,2021-05-31,2021-06-04
2952,266,1582,2019-07-31,2019-08-21,
2953,186,1033,2021-11-30,2021-12-21,2021-12-26
2954,398,1934,2020-04-23,2020-05-14,
2955,214,437,2024-10-07,2024-10-28,
2956,487,1092,2023-08-09,2023-09-06,2023-09-17
2957,422,1284,2016-08-11,2016-08-25,2016-09-04
2958,66,1310,2016-09-02,2016-09-23,2016-09-23
2959,461,955,2018-08-11,2018-08-25,2018-08-22
2960,284,52,2020-11-26,2020-12-24,2020-12-24
2961,129,689,2018-09-18,2018-10-02,
2962,96,1047,2019-02-06,2019-02-20,2019-03-03
2963,226,813,2020-04-16,2020-04-30,2020-05-03
2964,363,91,2020-04-20,2020-05-11,2020-05-18
2965,154,658,2020-12-20,2021-01-03,2021-01-13
2966,41,1481,2022-12-04,2023-01-01,2023-01-10
2967,161,426,2022-06-17,2022-07-01,2022-07-11
2968,367,1867,2015-10-23,2015-11-20,2015-11-21
2969,53,761,2019-05-17,2019-06-14,2019-06-15
2970,49,1345,2023-09-19,2023-10-17,2023-10-16
2971,365,1841,2022-05-06,2022-05-20,2022-05-24
2972,113,8,2015-12-03,2015-12-24,2015-12-27
2973,42,569,2022-02-16,2022-03-02,2022-03-09
2974,196,1908,2018-03-18,2018-04-08,2018-04-22
2975,139,1908,2018-06-06,2018-06-27,2018-07-01
2976,436,981,2017-04-18,2017-05-02,2017-05-16
2977,117,466,2016-02-01,2016-02-15,2016-02-21
2978,403,1190,2024-03-07,2024-03-21,
2979,240,59,2020-01-21,2020-02-04,2020-02-18
2980,406,1297,2016-01-13,2016-01-27,2016-01-28
2981,308,1017,2018-05-24,2018-06-07,2018-06-21
2982,417,1130,2019-02-01,2019-03-01,2019-03-07
2983,269,1038,2023-01-15,2023-02-05,2023-02-16
2984,486,1456,2016-01-14,2016-02-04,2016-01-31
2985,303,315,2024-01-27,2024-02-10,2024-02-23
2986,224,1881,2020-08-06,2020-09-03,2020-09-12
2987,299,1777,2017-06-18,2017-07-16,2017-07-20
2988,86,382,2015-07-04,2015-07-18,2015-07-18
2989,21,1904,2017-07-27,2017-08-24,2017-09-05
2990,106,1405,2024-11-12,2024-12-03,2024-12-12
2991,112,1634,2016-04-26,2016-05-17,2016-05-28
2992,242,1481,2019-06-12,2019-07-10,2019-07-19
2993,10,453,2024-08-17,2024-09-07,2024-09-16
2994,206,26,2019-07-08,2019-07-29,2019-08-04
2995,194,1971,2015-01-16,2015-02-13,
2996,437,317,2023-01-16,2023-01-30,2023-02-11
2997,276,261,2016-05-07,2016-05-21,2016-06-05
2998,440,1754,2016-05-10,2016-06-07,2016-06-08
2999,276,338,2020-08-24,2020-09-14,
3000,69,874,2020-05-23,2020-06-20,2020-06-29
